Filled container:
0: It is a tree: name = sprtfwccnojo, age = 1555224436
4261: It is a bush: name = bmmu, flowering month = 9
4262: It is a flower: name = nst, type = 3
4263: It is a bush: name = fgmzdelufwbpz, flowering month = 8
4264: It is a flower: name = htymbdwehrov, type = 2
4265: It is a flower: name = xxzszumdkyady, type = 3
4266: It is a bush: name = ztmiuqxemyputlhuf, flowering month = 1
4267: It is a flower: name = awxrrqtrlutstphkvs, type = 1
4268: It is a flower: name = eywhexdue, type = 3
4269: It is a flower: name = ucntjqi, type = 1
4270: It is a bush: name = g, flowering month = 3
4271: It is a bush: name = duop, flowering month = 11
4272: It is a flower: name = r, type = 1
4273: It is a tree: name = ddhxptpjoxmixt, age = 77744171
4274: It is a bush: name = udc, flowering month = 10
4275: It is a flower: name = jnc, type = 2
4276: It is a bush: name = mjglfhldtbcssiybdm, flowering month = 4
4277: It is a flower: name = sv, type = 2
4278: It is a tree: name = iezzqgnrs, age = 1057876888
4279: It is a tree: name = lfoexshmwejqyn, age = 398296866
4280: It is a tree: name = phmfdfopr, age = 796764012
4281: It is a flower: name = pywiydqhcgeyitvapmio, type = 2
4282: It is a tree: name = xbqsetmwclcdiwiksqjf, age = 361233488
4283: It is a bush: name = hnji, flowering month = 1
4284: It is a tree: name = goaweejoiqnspvfb, age = 1169587890
4285: It is a bush: name = jrugd, flowering month = 5
4286: It is a bush: name = fxkjvtiomsfhsdr, flowering month = 5
4287: It is a tree: name = bwwphuvwdpejcrndiwv, age = 1557980664
4288: It is a flower: name = avokjaqrpowwi, type = 3
4289: It is a flower: name = fmt, type = 2
4290: It is a bush: name = gsdizwtokpbarcn, flowering month = 3
4291: It is a bush: name = kwzeu, flowering month = 10
4292: It is a tree: name = gtfdncrvckjycw, age = 278743574
4293: It is a flower: name = syooxykhs, type = 2
4294: It is a tree: name = irqlmhtjjm, age = 425630382
4295: It is a bush: name = ceevssodwp, flowering month = 2
4296: It is a bush: name = cdznkjelykr, flowering month = 3
4297: It is a flower: name = gprybf, type = 1
4298: It is a tree: name = jaleqbn, age = 252972738
4299: It is a tree: name = avgdhzlcawvpktquek, age = 352662229
4300: It is a tree: name = lmjznwkh, age = 1978191045
4301: It is a tree: name = wrcjzoxffyn, age = 1063222103
4302: It is a tree: name = th, age = 508910976
4303: It is a flower: name = ryicggqjsjkb, type = 1
4304: It is a tree: name = ylvozxbokpzmiha, age = 1145831309
4305: It is a tree: name = syznyhusdvhyzw, age = 283283019
4306: It is a tree: name = a, age = 2029623626
4307: It is a tree: name = mcbyxuvtcnfdkmv, age = 339550011
4308: It is a flower: name = boayhbjanbsnwnykx, type = 2
4309: It is a tree: name = xiujjyosblugljsdj, age = 637922345
4310: It is a bush: name = rq, flowering month = 5
4311: It is a bush: name = kugmzcveoqrhhdguvfa, flowering month = 8
4312: It is a tree: name = fpxclpnymg, age = 942140303
4313: It is a bush: name = ybounvaifyhszc, flowering month = 1
4314: It is a bush: name = oz, flowering month = 4
4315: It is a flower: name = k, type = 3
4316: It is a bush: name = rcwbxmzdydqvruu, flowering month = 4
4317: It is a bush: name = imnegjbwwtlzax, flowering month = 3
4318: It is a tree: name = pkfsyrywesgqx, age = 844019797
4319: It is a bush: name = pwr, flowering month = 4
4320: It is a bush: name = krvy, flowering month = 7
4321: It is a flower: name = ry, type = 1
4322: It is a flower: name = pdbsaqtnakjhcmuj, type = 1
4323: It is a tree: name = zr, age = 1861931061
4324: It is a tree: name = vb, age = 947300504
4325: It is a tree: name = mzmtthnzmrpanrvu, age = 228755338
4326: It is a tree: name = jp, age = 547620495
4327: It is a flower: name = azcy, type = 1
4328: It is a tree: name = xydyvxljvhjtmbcyabxe, age = 604959990
4329: It is a bush: name = racbcqmjecmspocbmfdz, flowering month = 3
4330: It is a tree: name = qhvsmmshkqgasasurdx, age = 1271521379
4331: It is a bush: name = zojwwpjxlo, flowering month = 11
4332: It is a flower: name = awijbum, type = 3
4333: It is a bush: name = yfvbyninbvwaqcz, flowering month = 7
4334: It is a flower: name = dfelhpjeuklytflakrk, type = 2
4335: It is a flower: name = otdnulyvnrclkmkpw, type = 1
4336: It is a tree: name = lcvcnkt, age = 1050068056
4337: It is a bush: name = hewvk, flowering month = 6
4338: It is a tree: name = yvoccnyxllgmkxz, age = 518128550
4339: It is a tree: name = ugsnbtjvktfopvvmnv, age = 277462227
4340: It is a flower: name = cizcq, type = 1
4341: It is a flower: name = lzppejdxvwnbangdlg, type = 3
4342: It is a flower: name = oiyirbekt, type = 1
4343: It is a flower: name = htnoonzvidl, type = 3
4344: It is a flower: name = vcselwhchhtr, type = 1
4345: It is a bush: name = clpwrfzuep, flowering month = 6
4346: It is a flower: name = lvqzfkxiqmcmpvasl, type = 2
4347: It is a bush: name = uxlsmbprjgkixmbvgpkx, flowering month = 5
4348: It is a bush: name = mxphilec, flowering month = 10
4349: It is a tree: name = tog, age = 769713782
4350: It is a bush: name = ltqg, flowering month = 10
4351: It is a flower: name = leuztnxcckrmwtaz, type = 1
4352: It is a bush: name = vmswmaslwinjrr, flowering month = 10
4353: It is a tree: name = coghzeeid, age = 404993030
4354: It is a bush: name = uq, flowering month = 9
4355: It is a tree: name = pkcapfrgmssfsqkeni, age = 1777031974
4356: It is a bush: name = scmlqljghenwztlixwkm, flowering month = 6
4357: It is a flower: name = snafywabor, type = 2
4358: It is a tree: name = oewcpkwgzt, age = 1151541677
4359: It is a tree: name = mwvs, age = 1748894395
4360: It is a bush: name = wtd, flowering month = 7
4361: It is a tree: name = gsykdk, age = 1591007828
4362: It is a flower: name = ieiftj, type = 2
4363: It is a flower: name = avfwmtqmlcprp, type = 1
4364: It is a flower: name = jsqpstgtohkgndt, type = 1
4365: It is a tree: name = qusyylgraswmvmvuygug, age = 489004521
4366: It is a flower: name = b, type = 1
4367: It is a bush: name = kyvtmuzbypslvaie, flowering month = 4
4368: It is a flower: name = fubhwbakljc, type = 3
4369: It is a tree: name = usc, age = 479469484
4370: It is a flower: name = opkaaoznnnpr, type = 2
4371: It is a tree: name = upehir, age = 862043811
4372: It is a bush: name = cydqnmibzp, flowering month = 10
4373: It is a flower: name = c, type = 1
4374: It is a tree: name = ugkmfepxdzousxwmule, age = 1326778381
4375: It is a bush: name = pbbhtiitzmztlfvms, flowering month = 11
4376: It is a tree: name = kuhskpphmrvx, age = 170729197
4377: It is a tree: name = wwggiqposcyue, age = 1806379500
4378: It is a flower: name = l, type = 3
4379: It is a flower: name = eox, type = 3
4380: It is a bush: name = eabsdfjflcejepud, flowering month = 11
4381: It is a flower: name = nydeqloickrihtqivzzv, type = 3
4382: It is a tree: name = cnizv, age = 1668538476
4383: It is a bush: name = bmnz, flowering month = 5
4384: It is a flower: name = eodpgnihjee, type = 2
4385: It is a tree: name = dglojogvvz, age = 747335975
4386: It is a flower: name = vyzmcc, type = 2
4387: It is a tree: name = zolhpouuyltfrixsys, age = 844196989
4388: It is a bush: name = wjjtuul, flowering month = 1
4389: It is a tree: name = eqbwynjkiibusopc, age = 223175718
4390: It is a bush: name = smglkshybiqxxbzdyx, flowering month = 10
4391: It is a bush: name = wpvvb, flowering month = 12
4392: It is a tree: name = exh, age = 1414091415
4393: It is a flower: name = pkzlyvixwkzpomg, type = 2
4394: It is a tree: name = dxxkb, age = 1223992657
4395: It is a bush: name = ntzs, flowering month = 5
4396: It is a tree: name = tk, age = 1668156817
4397: It is a tree: name = nymzdovxhyrfoqstmvbk, age = 345086693
4398: It is a flower: name = ohrjdm, type = 1
4399: It is a tree: name = qlsfuulkh, age = 2077669393
4400: It is a flower: name = xydmfbntlmulcml, type = 1
4401: It is a flower: name = czo, type = 1
4402: It is a bush: name = ccgrpfkfs, flowering month = 6
4403: It is a tree: name = oixlyrunmueoegwktb, age = 945674197
4404: It is a tree: name = ukypillnariwosyagcpw, age = 591820939
4405: It is a tree: name = cl, age = 1557636879
4406: It is a tree: name = xcgocvhldzlmeaov, age = 1626289768
4407: It is a tree: name = ybfb, age = 252469140
4408: It is a flower: name = pnsvorxjkae, type = 3
4409: It is a flower: name = vmenckhqga, type = 1
4410: It is a tree: name = hljdhdcxjqbonurd, age = 1751865445
4411: It is a tree: name = zrgcizmispj, age = 911664894
4412: It is a tree: name = nkjrpztqfrwk, age = 962180297
4413: It is a bush: name = uzwjtoupblexnugaci, flowering month = 12
4414: It is a bush: name = mjkklpohgfipvvcbpxx, flowering month = 3
4415: It is a bush: name = velygjvohntegirdqe, flowering month = 12
4416: It is a flower: name = leihnzkhicymiws, type = 1
4417: It is a bush: name = tr, flowering month = 12
4418: It is a tree: name = nf, age = 1360884352
4419: It is a flower: name = roqtncybavvr, type = 2
4420: It is a flower: name = lllheus, type = 3
4421: It is a flower: name = ctnmzniajpmxtgrxflc, type = 3
4422: It is a bush: name = nwd, flowering month = 5
4423: It is a bush: name = hq, flowering month = 10
4424: It is a flower: name = qbxmlpktobo, type = 3
4425: It is a bush: name = ywsmqvwixuy, flowering month = 11
4426: It is a bush: name = j, flowering month = 3
4427: It is a tree: name = f, age = 334412598
4428: It is a bush: name = s, flowering month = 11
4429: It is a bush: name = xnwbeky, flowering month = 10
4430: It is a tree: name = pkjmza, age = 256216534
4431: It is a flower: name = enarmgsjfah, type = 3
4432: It is a bush: name = ltzjuzxilknrcq, flowering month = 7
4433: It is a tree: name = phhxqro, age = 842217058
4434: It is a tree: name = fjrhringzkifgpjhzevx, age = 1378719694
4435: It is a bush: name = jpd, flowering month = 1
4436: It is a flower: name = lichy, type = 2
4437: It is a flower: name = kbcmgfhrgn, type = 3
4438: It is a flower: name = humroyjvyycrfw, type = 1
4439: It is a tree: name = tcmptzpajgw, age = 906723879
4440: It is a bush: name = jhpjzyecutotca, flowering month = 9
4441: It is a flower: name = mlxpgqvbiliqgpgjqvi, type = 2
4442: It is a tree: name = cxvlywutofgkpnosxzzv, age = 30697327
4443: It is a tree: name = sufxmxhadjzsbmkgpl, age = 1689977095
4444: It is a flower: name = ylidhyohctewhplryqv, type = 2
4445: It is a flower: name = mqnrfgprrtbqewvgp, type = 3
4446: It is a bush: name = ytwqzk, flowering month = 10
4447: It is a flower: name = jtnoqgoacd, type = 1
4448: It is a flower: name = hlsmsjt, type = 1
4449: It is a tree: name = kxkptttsl, age = 734874064
4450: It is a bush: name = wlpzzravcyuuffcxsx, flowering month = 9
4451: It is a tree: name = vvpe, age = 401240970
4452: It is a tree: name = r, age = 1577973855
4453: It is a flower: name = xvmrcskl, type = 3
4454: It is a tree: name = gylbhsmhg, age = 1089163727
4455: It is a bush: name = fqxkhbcjsdgskuoz, flowering month = 1
4456: It is a flower: name = ocsmkgb, type = 2
4457: It is a bush: name = mqorckpuzdzcsbk, flowering month = 8
4458: It is a tree: name = hdyebilaqpagxx, age = 1790821633
4459: It is a bush: name = wrwkrlkjyukw, flowering month = 5
4460: It is a bush: name = hzc, flowering month = 7
4461: It is a tree: name = xdxsdqidchxvwdjkidkn, age = 762279190
4462: It is a flower: name = mw, type = 2
4463: It is a flower: name = kizxznhxqyjsuesbti, type = 3
4464: It is a bush: name = ggvwf, flowering month = 6
4465: It is a bush: name = uzrvgyunvuusvcruz, flowering month = 9
4466: It is a bush: name = tt, flowering month = 4
4467: It is a tree: name = mbvzvwuc, age = 111863073
4468: It is a bush: name = lbohabknvhaaehhmwho, flowering month = 2
4469: It is a flower: name = jhlnnjncdpsqzwoemyw, type = 1
4470: It is a flower: name = joislqszzxuxcvdujek, type = 1
4471: It is a bush: name = erxisrartqsjldp, flowering month = 6
4472: It is a tree: name = kpmjuhayfvi, age = 781354721
4473: It is a tree: name = dybehajacc, age = 920949445
4474: It is a flower: name = saygxwgtcpwdj, type = 1
4475: It is a tree: name = ue, age = 381199399
4476: It is a tree: name = ah, age = 513858888
4477: It is a tree: name = uro, age = 1819409534
4478: It is a bush: name = fhic, flowering month = 11
4479: It is a tree: name = oxmqtubo, age = 1566549018
4480: It is a bush: name = cjsoqmclnsrghqzxg, flowering month = 7
4481: It is a bush: name = tvlbzesretibgwjqag, flowering month = 2
4482: It is a flower: name = p, type = 2
4483: It is a tree: name = sbeorusftbsyuh, age = 2044913519
4484: It is a bush: name = prlbmjxncvhstww, flowering month = 11
4485: It is a bush: name = ckpgkolboepirasccyj, flowering month = 9
4486: It is a flower: name = hpvrnoov, type = 2
4487: It is a bush: name = paqtif, flowering month = 1
4488: It is a bush: name = zkzfgliwljszpom, flowering month = 11
4489: It is a tree: name = tbwqrbnafwmx, age = 1665597197
4490: It is a bush: name = vfkwtxyys, flowering month = 10
4491: It is a tree: name = tgjqukrlyb, age = 423089954
4492: It is a bush: name = fve, flowering month = 3
4493: It is a flower: name = omjnsltkfzbalxusfcx, type = 3
4494: It is a tree: name = foyanllngtyjjhhfgtm, age = 1833967450
4495: It is a bush: name = k, flowering month = 5
4496: It is a tree: name = bhoegoqwhqbd, age = 1110006241
4497: It is a flower: name = u, type = 3
4498: It is a bush: name = pc, flowering month = 7
4499: It is a flower: name = jh, type = 3
4500: It is a bush: name = lmahpsdces, flowering month = 2
4501: It is a flower: name = tzlx, type = 2
4502: It is a tree: name = rzscyshhpyfpcshxyqr, age = 1889041511
4503: It is a flower: name = xodmzoilvq, type = 2
4504: It is a bush: name = hhpxrtyuad, flowering month = 11
4505: It is a flower: name = exbak, type = 1
4506: It is a bush: name = fxx, flowering month = 2
4507: It is a flower: name = kc, type = 3
4508: It is a tree: name = pzrmgokksil, age = 1759671721
4509: It is a flower: name = tqltaqkt, type = 1
4510: It is a bush: name = elcjhy, flowering month = 2
4511: It is a bush: name = ycqohdvtb, flowering month = 6
4512: It is a tree: name = xxnbwm, age = 1513183979
4513: It is a flower: name = jmmbejboniphhmeavk, type = 3
4514: It is a tree: name = oenevyqnssiuyio, age = 97144078
4515: It is a tree: name = pzpsngpafsgarlxjcx, age = 562391673
4516: It is a bush: name = vzqxftu, flowering month = 10
4517: It is a flower: name = frl, type = 1
4518: It is a flower: name = lkwdonqnjanecymhtwlb, type = 3
4519: It is a flower: name = hauulmmtckphtv, type = 3
4520: It is a flower: name = whv, type = 1
4521: It is a bush: name = sfosdkusgvmpn, flowering month = 12
4522: It is a bush: name = qjeaagmypxtmnrzbv, flowering month = 7
4523: It is a flower: name = wqwzv, type = 2
4524: It is a tree: name = ytikropfqr, age = 1810684905
4525: It is a flower: name = ybggjmgipeyuk, type = 2
4526: It is a bush: name = s, flowering month = 9
4527: It is a bush: name = ccnbgonw, flowering month = 1
4528: It is a flower: name = egy, type = 3
4529: It is a flower: name = wfn, type = 1
4530: It is a flower: name = vcgvhodmdelmssuw, type = 2
4531: It is a flower: name = ugwduckeoptjaaavrk, type = 2
4532: It is a flower: name = rhjqdjdhzpn, type = 1
4533: It is a flower: name = ulriayhgakyusk, type = 2
4534: It is a flower: name = cbcdsfgeum, type = 2
4535: It is a flower: name = wfamrlwhkmtdjgimqf, type = 2
4536: It is a flower: name = hspvhgpzzvvpawwg, type = 3
4537: It is a flower: name = kkdbnnwulrhqlpilkky, type = 3
4538: It is a tree: name = jrkqrhsapclirqowq, age = 2104943731
4539: It is a flower: name = rlkri, type = 3
4540: It is a bush: name = kuemsiorshtn, flowering month = 12
4541: It is a tree: name = hsemeqsivdldlfpj, age = 599399150
4542: It is a tree: name = gclyivihmhwcx, age = 64117262
4543: It is a tree: name = xkkmvoibormeagigs, age = 700904807
4544: It is a tree: name = ufdupykqbywwtotdb, age = 25665558
4545: It is a bush: name = txexz, flowering month = 5
4546: It is a bush: name = paxhfx, flowering month = 4
4547: It is a bush: name = yreoiqcjx, flowering month = 8
4548: It is a bush: name = zxvmwpak, flowering month = 6
4549: It is a flower: name = yz, type = 1
4550: It is a tree: name = acxyjdqqxwqbkz, age = 1373637738
4551: It is a bush: name = tohqzi, flowering month = 11
4552: It is a bush: name = zpy, flowering month = 5
4553: It is a bush: name = wcoqgcptqhrhysvakd, flowering month = 9
4554: It is a bush: name = fmybj, flowering month = 10
4555: It is a flower: name = lmgphvotkyqgdi, type = 3
4556: It is a bush: name = gflgyehxgsbqtashrq, flowering month = 12
4557: It is a tree: name = eslshjbogzmcxhikg, age = 680057454
4558: It is a tree: name = qvrelmvodkcfu, age = 320179476
4559: It is a tree: name = cteuokpxcijkay, age = 1666840826
4560: It is a bush: name = ve, flowering month = 4
4561: It is a tree: name = jxugpdeckbwlynvziw, age = 1361439608
4562: It is a flower: name = miekrtbjthc, type = 1
4563: It is a flower: name = umdrmvscb, type = 3
